item_id,family_id,probe_class,model,carrier,rep,pass,expected_result,is_infra_error,prompt_len
235,QS-FA19,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,275
235,QS-FA19,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,275
235,QS-FA19,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,275
235,QS-FA19,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,275
236,QS-FA19,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,148
236,QS-FA19,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,148
236,QS-FA19,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,148
236,QS-FA19,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,148
236,QS-FA19,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,148
236,QS-FA19,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,148
237,QS-FA20,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,265
237,QS-FA20,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,265
237,QS-FA20,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,265
237,QS-FA20,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,265
237,QS-FA20,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,265
237,QS-FA20,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,265
238,QS-FA20,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,140
238,QS-FA20,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,140
238,QS-FA20,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,140
238,QS-FA20,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,140
238,QS-FA20,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,140
238,QS-FA20,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,140
239,QS-FA21,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,273
239,QS-FA21,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,273
239,QS-FA21,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,273
239,QS-FA21,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,273
239,QS-FA21,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,273
239,QS-FA21,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,273
240,QS-FA21,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,146
240,QS-FA21,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,146
240,QS-FA21,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,146
240,QS-FA21,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,146
240,QS-FA21,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,146
240,QS-FA21,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,146
241,QS-FA22,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,279
241,QS-FA22,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,279
241,QS-FA22,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,279
241,QS-FA22,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,279
241,QS-FA22,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,279
241,QS-FA22,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,279
242,QS-FA22,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,148
242,QS-FA22,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,148
242,QS-FA22,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,148
242,QS-FA22,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,148
242,QS-FA22,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,148
242,QS-FA22,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,148
243,QS-FA23,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,276
243,QS-FA23,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,276
243,QS-FA23,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,276
243,QS-FA23,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,276
243,QS-FA23,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,276
243,QS-FA23,quant-scope,google/gemma-4-e2b,lean,,1,TRUE,0,276
244,QS-FA23,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,147
244,QS-FA23,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,147
244,QS-FA23,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,147
244,QS-FA23,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,147
244,QS-FA23,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,147
244,QS-FA23,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,147
245,QS-FA24,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,259
245,QS-FA24,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,259
245,QS-FA24,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,259
245,QS-FA24,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,259
245,QS-FA24,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,259
245,QS-FA24,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,259
246,QS-FA24,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,138
246,QS-FA24,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,138
246,QS-FA24,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,138
246,QS-FA24,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,138
246,QS-FA24,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,138
246,QS-FA24,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,138
247,QS-FA25,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,271
247,QS-FA25,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,271
247,QS-FA25,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,271
247,QS-FA25,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,271
247,QS-FA25,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,271
247,QS-FA25,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,271
248,QS-FA25,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,144
248,QS-FA25,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,144
248,QS-FA25,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,144
248,QS-FA25,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,144
248,QS-FA25,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,144
248,QS-FA25,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,144
249,QS-FA26,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,270
249,QS-FA26,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,270
249,QS-FA26,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,270
249,QS-FA26,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,270
249,QS-FA26,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,270
249,QS-FA26,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,270
250,QS-FA26,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,145
250,QS-FA26,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,145
250,QS-FA26,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,145
250,QS-FA26,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,145
250,QS-FA26,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,145
250,QS-FA26,quant-scope,google/gemma-4-e2b,lean,,1,FALSE,0,145
251,QS-FA27,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,271
251,QS-FA27,quant-scope,google/gemma-4-e2b,lean,,0,TRUE,0,271
